id_inquilino,horario,bioritmo,nivel_educativo,leer,animacion,cine,mascotas,cocinar,deporte,dieta,fumador,visitas,orden,musica_tipo,musica_alta,plan_perfecto,instrumento
10675,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
10676,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0
10677,0,0,1,1,0,1,1,0,0,1,1,1,0,2,0,0,0
10678,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
10679,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
10680,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10681,2,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1
10682,2,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0
10683,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1
10684,0,1,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0
10685,2,1,0,0,1,0,1,1,1,1,0,1,1,3,1,1,1
10686,0,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0
10687,2,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1
10688,2,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
10689,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
10690,2,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0
10691,2,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
10692,0,1,0,1,0,1,1,0,0,1,0,1,0,3,0,0,0
10693,2,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1
10694,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1
10695,2,1,2,0,0,0,1,0,1,1,1,1,1,2,1,1,1
10696,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
10697,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10698,2,0,2,0,1,0,1,1,1,0,1,1,1,3,1,1,0
10699,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
10700,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
10701,2,0,2,1,1,1,0,1,1,0,1,1,0,2,0,0,0
10702,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10703,2,0,1,1,0,1,1,1,0,1,1,0,0,2,0,1,0
10704,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
10705,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
10706,2,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1
10707,2,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0
10708,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0
10709,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10710,0,1,2,1,0,0,1,1,1,1,1,1,1,3,1,1,1
10711,0,0,2,1,0,1,1,0,1,0,0,0,0,2,1,0,0
10712,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
10713,2,0,1,0,1,0,1,1,1,0,1,1,1,2,1,1,1
10714,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0
10715,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
10716,2,0,2,0,1,0,1,0,0,1,1,0,0,3,1,1,1
10717,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
10718,2,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
10719,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0
10720,2,0,2,0,1,0,1,1,1,1,1,1,1,3,1,0,0
10721,2,0,2,1,0,0,0,1,0,1,0,0,0,2,1,0,0
10722,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0
10723,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0
10724,2,1,2,0,1,0,1,1,1,1,0,0,1,3,1,1,1
10725,2,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
10726,2,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1
10727,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
10728,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
10729,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,1
10730,0,0,2,1,0,1,0,0,1,0,0,0,1,2,0,0,0
10731,2,0,2,1,0,0,1,0,0,0,1,1,1,1,1,1,1
10732,2,0,2,0,0,1,1,0,1,1,1,1,1,3,1,1,1
10733,2,1,0,0,1,0,0,1,0,1,1,1,0,3,1,1,1
10734,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0
10735,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
10736,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
10737,0,1,2,1,0,1,0,1,0,1,0,1,0,2,1,0,0
10738,2,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0
10739,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10740,2,0,2,0,1,0,1,1,1,1,1,1,1,3,0,1,1
10741,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1
10742,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,0,0
10743,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
10744,2,0,2,1,1,0,0,0,0,1,1,1,1,3,1,1,1
10745,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10746,2,0,2,0,0,0,0,1,0,0,1,1,1,3,1,1,1
10747,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
10748,2,0,1,1,0,1,0,0,0,0,0,1,1,2,1,0,1
10749,2,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0
10750,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
10751,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
10752,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
10753,0,0,1,1,0,1,1,1,0,0,0,0,0,3,0,1,0
10754,2,1,2,0,1,1,1,1,0,1,0,1,1,2,1,0,1
10755,2,1,2,0,1,0,1,1,1,1,1,1,1,1,1,0,1
10756,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0
10757,2,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0
10758,2,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
10759,2,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1
10760,2,1,2,0,1,1,1,1,1,0,1,1,1,3,1,1,1
10761,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0
10762,2,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1
10763,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10764,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10765,0,1,1,1,1,1,0,1,0,1,1,0,0,2,0,0,0
10766,0,0,2,1,0,1,0,0,0,0,0,0,0,3,0,0,1
10767,0,1,2,1,0,1,0,1,1,0,1,1,0,1,0,1,0
10768,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0
10769,2,1,2,1,0,1,0,0,1,0,0,1,0,2,0,0,1
10770,0,1,2,1,0,1,0,1,1,1,0,0,1,0,1,0,0
10771,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
10772,2,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0
10773,0,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0
10774,2,0,0,1,0,1,0,0,0,0,1,1,0,2,0,1,1
10775,2,1,2,0,1,0,0,1,1,1,1,1,1,3,1,0,1
10776,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1
10777,0,1,2,1,0,1,0,0,1,0,1,1,0,2,1,0,0
10778,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
10779,0,0,2,1,0,1,0,1,0,0,0,1,0,2,1,0,0
10780,2,1,0,0,1,0,1,1,1,1,1,1,1,3,0,1,1
10781,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
10782,0,0,2,1,0,1,0,0,0,1,0,1,0,2,0,0,1
10783,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0
10784,2,1,2,0,0,1,1,1,1,0,1,1,1,3,1,1,1
10785,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
10786,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10787,2,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1
10788,2,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1
10789,2,0,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0
10790,2,0,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
10791,0,0,0,1,0,1,0,0,0,1,0,1,1,3,1,1,0
10792,2,0,0,1,1,1,0,0,0,0,1,1,1,2,1,0,1
10793,2,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
10794,2,1,2,0,1,0,1,0,0,1,1,0,1,3,1,1,0
10795,0,0,2,0,0,0,0,1,1,0,0,1,0,2,1,0,0
10796,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0
10797,0,1,0,0,0,1,1,1,0,1,0,0,0,3,0,1,0
10798,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
10799,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10800,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0
10801,0,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0
10802,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10803,2,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
10804,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1
10805,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0
10806,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
10807,2,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
10808,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
10809,2,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1
10810,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10811,2,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
10812,2,1,1,0,1,0,1,1,0,1,1,0,0,2,1,1,1
10813,2,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1
10814,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0
10815,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0
10816,2,1,2,1,1,1,0,1,1,1,1,1,0,3,1,1,1
10817,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,0,0
10818,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
10819,0,1,2,0,1,0,1,1,1,1,1,1,1,3,0,1,1
10820,0,0,1,0,1,0,1,1,0,1,0,0,1,3,1,1,1
10821,2,0,2,0,1,0,1,1,1,1,1,1,0,3,1,1,1
10822,2,0,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0
10823,2,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
10824,0,0,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0
10825,2,0,2,0,1,1,0,1,0,1,1,1,1,3,1,0,1
10826,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0
10827,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
10828,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
10829,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
10830,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10831,2,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1
10832,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
10833,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10834,2,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
10835,2,0,2,1,0,1,0,1,1,0,0,0,0,2,0,0,1
10836,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,0,0
10837,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10838,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
10839,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0
10840,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,1
10841,2,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0
10842,2,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
10843,2,1,2,0,1,0,1,1,1,1,1,1,1,0,1,1,1
10844,2,0,2,0,1,1,1,1,1,1,1,0,0,3,1,1,1
10845,2,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1
10846,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0
10847,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
10848,0,0,2,1,0,1,0,0,0,0,0,1,1,2,0,1,0
10849,0,0,2,1,0,1,0,0,0,0,0,0,1,3,0,0,0
10850,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10851,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
10852,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
10853,0,1,2,1,0,1,0,1,0,0,1,0,0,2,0,0,0
10854,2,1,2,1,1,0,1,1,1,1,1,1,1,3,1,1,1
10855,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10856,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10857,0,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0
10858,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0
10859,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,1
10860,2,0,2,0,0,1,0,0,1,1,0,1,0,3,1,1,1
10861,0,0,0,1,0,1,1,0,0,0,1,0,0,2,1,0,0
10862,2,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0
10863,0,1,2,1,0,0,0,1,0,0,0,0,1,3,0,0,0
10864,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0
10865,2,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1
10866,0,1,2,0,1,0,1,1,1,1,1,0,1,1,1,1,1
10867,2,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1
10868,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0
10869,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
10870,0,1,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0
10871,2,1,2,0,1,0,1,0,1,1,1,1,1,3,1,1,1
10872,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0
10873,0,1,2,0,1,0,1,0,1,1,1,1,1,3,1,1,1
10874,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1
10875,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1
10876,2,0,2,0,1,1,1,0,1,1,1,1,1,3,1,0,1
10877,2,0,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0
10878,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,0,0
10879,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1
10880,0,1,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0
10881,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1
10882,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
10883,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0
10884,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,0,0
10885,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
10886,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,0,1
10887,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0
10888,2,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
10889,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
10890,2,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1
10891,2,1,2,0,1,0,0,1,1,1,1,1,1,3,1,1,1
10892,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
10893,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
10894,2,1,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0
10895,2,0,2,1,0,0,1,0,0,0,1,0,1,3,0,1,0
10896,2,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1
10897,0,0,1,0,0,0,1,1,1,0,0,1,0,2,1,1,1
10898,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
10899,2,1,2,0,1,0,1,1,1,1,1,1,1,3,0,1,1
10900,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0
10901,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0
10902,2,1,2,0,1,0,1,1,0,1,1,0,1,3,0,1,0
10903,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10904,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1,0,0
10905,0,1,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0
10906,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0
10907,2,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
10908,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10909,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0
10910,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
10911,2,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1
10912,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,1
10913,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
10914,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0
10915,2,0,2,1,1,0,1,1,1,1,1,1,1,3,1,1,1
10916,2,1,2,1,1,0,1,0,0,1,1,1,1,1,0,1,1
10917,2,1,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0
10918,0,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0
10919,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
10920,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,1,0
10921,0,1,2,0,1,1,1,1,0,1,1,0,1,3,1,1,1
10922,2,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1
10923,2,1,2,1,1,0,1,0,1,1,1,0,1,3,1,1,1
10924,2,0,2,0,1,0,1,1,1,1,1,1,0,3,1,1,1
10925,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0
10926,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10927,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,1,1
10928,2,1,2,0,1,1,0,1,0,1,1,1,1,3,1,1,1
10929,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1
10930,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
10931,2,1,1,0,1,0,1,1,1,1,1,1,1,3,1,1,1
10932,2,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1
10933,0,1,0,1,0,1,1,1,0,0,0,0,0,2,0,1,1
10934,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
10935,2,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
10936,2,0,0,1,1,0,0,0,1,0,1,0,1,2,1,1,0
10937,2,0,1,1,0,0,0,1,0,1,0,0,1,2,1,0,1
10938,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0
10939,0,1,0,1,0,1,0,0,0,0,1,1,0,2,1,1,0
10940,2,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0
10941,2,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
10942,2,1,1,0,0,0,1,1,1,1,1,1,1,3,1,0,1
10943,2,0,2,0,1,0,1,1,0,1,1,1,0,3,1,1,1
10944,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10945,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0
10946,2,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
10947,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
10948,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0
10949,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
10950,0,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1
10951,2,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1
10952,2,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
10953,2,1,2,0,0,1,1,1,1,1,1,1,0,1,1,1,1
10954,2,1,2,1,1,0,1,1,0,0,1,1,1,1,1,1,1
10955,2,1,2,1,1,0,0,1,1,1,1,0,1,3,1,1,1
10956,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0
10957,2,1,2,0,1,0,0,1,0,1,1,1,1,3,1,1,1
10958,2,1,2,0,0,0,1,1,1,1,1,1,1,3,0,1,1
10959,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0
10960,2,0,2,0,0,0,1,1,1,1,0,0,1,1,1,1,1
10961,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
10962,0,0,2,1,1,1,1,0,1,0,1,1,1,0,1,0,0
10963,0,0,2,0,0,1,0,0,0,0,0,0,1,3,1,0,0
10964,2,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
10965,2,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0
10966,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10967,2,1,0,0,1,0,0,1,1,1,1,1,1,3,1,1,1
10968,2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
10969,2,0,1,0,0,0,0,1,1,1,1,1,1,3,1,1,1
10970,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10971,0,1,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0
10972,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0
10973,0,0,2,1,0,1,1,0,1,0,0,0,0,2,0,0,1
10974,2,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
10975,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10976,0,1,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0
10977,0,0,0,1,1,1,0,0,0,0,0,1,0,2,1,0,0
10978,2,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
10979,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
10980,0,0,2,0,1,1,0,1,1,1,0,1,1,3,1,1,1
10981,2,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1
10982,2,1,2,0,1,0,1,1,0,1,1,0,1,1,1,1,1
10983,2,1,2,1,0,1,0,0,1,1,0,0,0,2,0,0,1
10984,2,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1
10985,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
10986,2,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1
10987,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,1
10988,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0
10989,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0
10990,2,0,2,0,1,0,1,0,1,1,1,0,1,3,0,0,1
10991,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,1,0
10992,2,1,2,1,0,0,0,1,1,1,1,1,1,3,1,0,0
10993,0,0,2,0,0,1,1,0,1,1,1,1,1,3,1,1,1
10994,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0
10995,2,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1
10996,2,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1
10997,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10998,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0
10999,0,0,1,0,0,1,0,0,0,0,1,1,0,3,0,0,1
11000,2,1,2,1,0,0,1,1,1,1,1,1,0,3,1,0,1
11001,0,0,2,1,0,1,0,0,0,0,0,1,0,2,0,1,0
11002,0,0,0,1,1,1,1,0,1,0,0,0,1,2,0,0,0
11003,0,1,2,0,1,0,1,0,1,1,1,1,1,2,1,1,1
11004,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,0
11005,2,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0
11006,0,0,2,1,0,1,1,0,1,0,0,0,0,1,0,1,0
11007,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
11008,0,1,1,0,1,0,1,1,0,1,1,1,0,3,1,1,1
11009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11010,2,1,2,0,1,0,1,1,1,1,1,1,1,3,0,1,1
11011,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0
11012,2,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
11013,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
11014,0,0,2,1,0,1,1,1,0,0,0,1,0,2,0,1,0
11015,0,0,2,1,0,1,0,1,1,0,0,0,1,0,1,0,0
11016,2,1,2,0,1,0,1,0,1,1,1,1,1,3,1,1,1
11017,2,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0
11018,2,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1
11019,0,0,2,1,0,1,0,0,0,0,0,0,0,3,1,0,0
11020,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
11021,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0
11022,0,1,2,0,1,1,1,1,1,1,1,0,1,3,1,1,1
11023,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
11024,2,1,1,0,1,0,1,1,0,1,1,1,1,3,1,1,0
11025,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11026,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
11027,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11028,0,0,2,1,0,1,0,1,0,1,0,0,1,2,0,0,0
11029,2,0,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0
11030,2,1,2,0,1,0,1,1,1,0,1,1,1,3,1,0,1
11031,0,1,0,1,1,1,1,0,0,0,0,0,0,2,1,0,0
11032,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
11033,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1
11034,2,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1
11035,0,1,2,0,1,0,0,1,1,1,1,1,1,3,1,1,1
11036,0,0,2,1,0,0,0,0,1,0,0,0,0,3,1,1,0
11037,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11038,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11039,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0
11040,0,0,2,1,0,1,1,0,1,0,0,0,0,3,0,0,0
11041,2,1,2,0,1,0,0,1,0,1,1,1,1,3,1,1,1
11042,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,0,0
11043,2,0,2,0,1,0,0,0,1,1,1,1,1,3,1,1,1
11044,2,1,2,1,0,1,0,1,0,0,0,0,0,2,0,1,0
11045,2,0,2,0,1,1,1,1,1,1,1,1,1,3,1,0,1
11046,0,0,1,1,0,1,1,0,0,0,0,1,0,2,1,0,0
11047,0,1,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0
11048,2,0,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
11049,0,1,0,1,1,1,1,1,1,1,1,1,0,3,1,1,1
